name,ra,dec,diameter,mag,alias,minorDiameter,anglePA
PGC 56400,238.939167,24.493889,1.047,15.00,,0.219,74.0
PGC 56443,239.140417,20.052500,1.047,15.00,,0.871,0.0
PGC 3077544,239.469583,-61.048056,1.047,15.00,,0.407,0.0
PGC 56562,239.707500,81.693611,1.047,15.00,,0.282,71.0
PGC 56602,239.886250,70.333056,1.047,15.00,,0.380,18.0
PGC 56611,239.940833,18.800833,1.047,15.00,,0.589,0.0
PGC 56661,240.205417,18.927778,1.047,15.00,,0.759,101.0
PGC 56808,240.597917,68.180833,1.047,15.00,,0.316,58.0
PGC 56827,240.708750,16.568056,1.047,15.00,,0.316,0.0
PGC 56842,240.755000,20.956667,1.047,15.00,,0.603,42.0
PGC 56908,240.980417,11.728611,1.047,15.00,,0.692,22.0
PGC 56941,241.116250,-2.120833,1.047,15.00,,0.955,0.0
PGC 57059,241.361667,15.025278,1.047,15.00,,0.759,50.0
PGC 57068,241.371250,16.435833,1.047,15.00,,0.676,132.0
PGC 57076,241.385417,18.159444,1.047,15.00,,0.617,39.0
PGC 57147,241.606250,15.686111,1.047,15.00,,0.851,23.0
PGC 57156,241.623750,36.681944,1.047,15.00,,0.204,166.0
PGC 2793259,241.920417,-60.670278,1.047,15.00,,0.676,0.0
PGC 57246,241.993333,10.779167,1.047,15.00,,0.513,3.0
PGC 57270,242.136250,9.606667,1.047,15.00,,0.813,0.0
PGC 57383,242.676250,57.466667,1.047,15.00,,0.603,9.0
PGC 57505,243.236667,-0.097778,1.047,15.00,,0.537,17.0
PGC 57547,243.447083,63.708889,1.047,15.00,,0.339,103.0
PGC 2793298,243.473333,-60.867222,1.047,15.00,,0.275,117.0
PGC 57675,244.048750,65.968611,1.047,15.00,,0.437,18.0
PGC 57679,244.082083,-61.295833,1.047,15.00,,0.676,14.0
PGC 57831,244.896250,-59.202778,1.047,15.00,,0.661,2.0
PGC 57926,245.459583,67.292778,1.047,15.00,,0.288,52.0
PGC 58039,246.121250,-64.710278,1.047,15.00,,0.178,38.0
PGC 58052,246.180417,64.511667,1.047,15.00,,0.468,115.0
PGC 58361,247.476250,41.604444,1.047,15.00,,0.372,55.0
PGC 58413,247.764167,39.838611,1.047,15.00,,0.741,108.0
PGC 58433,247.898750,-67.867500,1.047,15.00,,0.229,85.0
PGC 58451,248.002917,-29.554444,1.047,15.00,,0.363,160.0
PGC 58503,248.459167,56.132778,1.047,15.00,,0.355,54.0
PGC 58646,249.472917,7.562222,1.047,15.00,,0.269,24.0
PGC 58665,249.557083,26.281667,1.047,15.00,,0.407,102.0
PGC 3078665,250.522083,-55.819444,1.047,15.00,,0.372,0.0
PGC 58962,251.672917,36.090278,1.047,15.00,,0.490,176.0
PGC 58987,251.851250,-20.142778,1.047,15.00,,0.372,50.0
PGC 165942,252.948750,-61.566667,1.047,15.00,,0.437,119.0
PGC 165944,253.190417,-58.670278,1.047,15.00,,0.891,141.0
PGC 59173,253.202500,51.061111,1.047,15.00,,0.282,102.0
PGC 59235,253.638333,65.302500,1.047,15.00,,0.676,91.0
PGC 160996,253.723750,-16.952222,1.047,15.00,,0.589,73.0
PGC 59261,253.854583,-68.502222,1.047,15.00,,0.219,14.0
PGC 59292,254.180000,27.822222,1.047,15.00,,0.339,87.0
PGC 59370,254.755417,47.236944,1.047,15.00,,0.891,27.0
PGC 59487,255.683750,72.891389,1.047,15.00,,0.457,137.0
PGC 59508,255.794583,51.366944,1.047,15.00,,0.525,99.0
PGC 59630,256.693333,35.659167,1.047,15.00,,0.324,125.0
PGC 59719,257.461667,49.309722,1.047,15.00,,0.347,28.0
PGC 59976,259.068750,43.820556,1.047,15.00,,0.724,167.0
PGC 60007,259.333333,40.871111,1.047,15.00,,0.195,72.0
PGC 60144,260.584583,6.638333,1.047,15.00,,0.646,0.0
PGC 60191,260.858750,23.644167,1.047,15.00,,0.933,172.0
PGC 60277,261.533333,77.703611,1.047,15.00,,0.209,122.0
PGC 60421,262.645417,16.288611,1.047,15.00,,0.891,27.0
PGC 60548,264.024583,-61.898611,1.047,15.00,,0.794,106.0
PGC 60579,264.250417,55.006944,1.047,15.00,,0.479,163.0
PGC 60669,265.067500,51.057222,1.047,15.00,,0.447,13.0
PGC 60800,266.303750,20.556944,1.047,15.00,,0.269,69.0
PGC 60842,266.707500,-59.260278,1.047,15.00,,0.871,132.0
PGC 60843,266.719167,57.068056,1.047,15.00,,0.112,176.0
PGC 60914,267.302500,-79.033056,1.047,15.00,,0.589,0.0
PGC 61017,268.027917,28.905278,1.047,15.00,,0.275,162.0
PGC 61048,268.250000,-76.862778,1.047,15.00,,0.832,153.0
PGC 61141,269.145417,62.616389,1.047,15.00,,0.251,93.0
PGC 61161,269.269583,12.239722,1.047,15.00,,0.759,102.0
PGC 61252,270.030833,66.615278,1.047,15.00,,0.724,104.0
PGC 61298,270.452917,45.311389,1.047,15.00,,0.457,140.0
PGC 61305,270.509583,45.290556,1.047,15.00,,0.776,40.0
PGC 1768412,270.690417,26.236667,1.047,15.00,,0.257,80.0
PGC 61355,271.086250,-59.624167,1.047,15.00,,0.457,81.0
PGC 276624,271.105833,-69.877500,1.047,15.00,,0.646,159.0
PGC 61411,271.647917,61.594444,1.047,15.00,,0.631,25.0
PGC 61497,272.688333,25.205278,1.047,15.00,,0.186,89.0
PGC 61575,273.259583,57.155000,1.047,15.00,,0.457,103.0
PGC 61641,273.752500,71.005000,1.047,15.00,,0.631,150.0
PGC 61657,273.945417,25.376111,1.047,15.00,,0.575,14.0
PGC 61672,274.141250,22.110833,1.047,15.00,,0.324,10.0
PGC 234973,275.777083,-77.721111,1.047,15.00,,0.372,125.0
PGC 61956,277.495417,-67.223611,1.047,15.00,,0.891,96.0
PGC 62011,278.169583,-39.455556,1.047,15.00,,0.295,74.0
PGC 62050,278.470000,19.088333,1.047,15.00,,0.331,65.0
PGC 1676439,278.574167,22.808056,1.047,15.00,,0.389,157.0
PGC 62098,278.970417,-59.443333,1.047,15.00,,0.372,105.0
PGC 62118,279.150000,-66.501944,1.047,15.00,,0.166,83.0
PGC 62126,279.200833,-67.243889,1.047,15.00,,0.447,45.0
PGC 2811682,279.372083,28.963056,1.047,15.00,,0.550,0.0
PGC 62176,279.609583,17.197500,1.047,15.00,,0.776,115.0
PGC 62190,279.708750,37.951667,1.047,15.00,,0.692,180.0
PGC 62201,279.789583,-43.196944,1.047,15.00,,0.269,166.0
PGC 207896,280.162500,-33.081944,1.047,15.00,,0.129,0.0
PGC 207900,280.166667,-33.078889,1.047,15.00,,0.129,0.0
PGC 62268,280.423333,34.843333,1.047,15.00,,0.562,129.0
PGC 62313,280.801250,-61.567222,1.047,15.00,,0.234,149.0
PGC 62378,281.548333,-41.404722,1.047,15.00,,0.891,0.0
PGC 62381,281.570833,-65.756667,1.047,15.00,,0.603,154.0
PGC 62390,281.701667,-63.203333,1.047,15.00,,0.204,170.0
PGC 62393,281.724583,-63.360833,1.047,15.00,,0.380,29.0
PGC 62424,281.914167,-39.322778,1.047,15.00,,0.575,133.0
PGC 62451,282.186250,31.074167,1.047,15.00,,0.389,146.0
PGC 62474,282.531667,-34.446667,1.047,15.00,,0.195,84.0
PGC 62501,282.867500,58.082778,1.047,15.00,,0.457,148.0
PGC 62504,282.907917,23.634722,1.047,15.00,,0.603,156.0
PGC 62541,283.490000,74.660000,1.047,15.00,,0.631,100.0
PGC 62578,284.010000,-49.950833,1.047,15.00,,0.562,63.0
PGC 62613,284.406250,38.008889,1.047,15.00,,0.871,95.0
PGC 62622,284.538750,-53.586667,1.047,15.00,,0.513,103.0
PGC 62640,284.715417,-63.627222,1.047,15.00,,0.708,30.0
PGC 62674,285.165000,-49.098889,1.047,15.00,,0.832,122.0
PGC 62725,285.955000,33.844444,1.047,15.00,,0.661,95.0
PGC 62726,285.975000,-22.941944,1.047,15.00,,0.617,4.0
PGC 210264,286.180417,-26.406667,1.047,15.00,,0.575,0.0
PGC 62774,286.589583,-22.622222,1.047,15.00,,0.417,56.0
PGC 62913,288.252917,-45.764722,1.047,15.00,,0.479,71.0
PGC 62921,288.319583,-47.131111,1.047,15.00,,0.269,54.0
PGC 211573,288.842083,-21.986944,1.047,15.00,,0.275,0.0
PGC 63052,289.714167,73.761667,1.047,15.00,,0.309,44.0
PGC 63063,289.861667,52.332222,1.047,15.00,,0.501,71.0
PGC 63180,291.252083,-62.968333,1.047,15.00,,0.692,168.0
PGC 63216,291.739167,-23.125278,1.047,15.00,,0.661,60.0
PGC 63306,292.716250,-47.742778,1.047,15.00,,0.741,10.0
PGC 63309,292.743333,-53.542778,1.047,15.00,,0.794,3.0
PGC 89052,293.194583,-64.523611,1.047,15.00,,0.724,178.0
PGC 63361,293.472917,-33.678333,1.047,15.00,,0.275,82.0
PGC 92542,293.854583,-30.538611,1.047,15.00,,0.117,0.0
PGC 63427,294.379583,-81.043611,1.047,15.00,,0.170,176.0
PGC 63461,294.666250,-58.114444,1.047,15.00,,0.537,121.0
PGC 63500,295.057500,-84.273611,1.047,15.00,,0.575,149.0
PGC 63541,295.621667,-35.875556,1.047,15.00,,0.891,121.0
PGC 63581,295.978750,-51.908056,1.047,15.00,,0.209,133.0
PGC 63583,295.980833,47.980000,1.047,15.00,,0.955,0.0
PGC 63635,296.459583,-6.307500,1.047,15.00,,0.380,159.0
PGC 91665,297.439167,-10.773889,1.047,15.00,,0.132,127.0
PGC 63721,297.615417,-24.521111,1.047,15.00,,0.347,130.0
PGC 63737,297.772083,-55.794167,1.047,15.00,,0.120,29.0
PGC 63820,298.890000,-49.882222,1.047,15.00,,0.380,50.0
PGC 63828,299.025833,-61.220833,1.047,15.00,,0.331,117.0
PGC 63905,299.611250,-55.585000,1.047,15.00,,0.955,0.0
PGC 63928,299.771250,-38.010833,1.047,15.00,,0.269,94.0
PGC 356806,300.157083,-61.250000,1.047,15.00,,0.871,178.0
PGC 63974,300.187500,-41.958611,1.047,15.00,,0.692,83.0
PGC 64046,300.904167,-29.874167,1.047,15.00,,0.692,21.0
PGC 64050,300.946250,-54.972222,1.047,15.00,,0.234,136.0
PGC 64056,301.035000,-64.801944,1.047,15.00,,0.316,149.0
PGC 64131,301.797500,-60.738889,1.047,15.00,,0.575,139.0
PGC 64141,301.926250,-39.127778,1.047,15.00,,0.759,41.0
PGC 491051,302.281667,-48.120278,1.047,15.00,,0.708,67.0
PGC 669500,302.346667,-33.935000,1.047,15.00,,0.468,89.0
PGC 3082882,302.480833,-19.910833,1.047,15.00,,0.912,155.0
PGC 64268,303.098333,-54.360278,1.047,15.00,,0.759,87.0
PGC 64358,303.777917,-37.236667,1.047,15.00,,0.468,17.0
PGC 804815,303.851250,-23.101667,1.047,15.00,,0.794,0.0
PGC 64397,304.100417,-35.910556,1.047,15.00,,0.741,91.0
PGC 64411,304.221667,-47.328611,1.047,15.00,,0.437,131.0
PGC 64416,304.262500,-47.772778,1.047,15.00,,0.708,101.0
PGC 64425,304.301667,5.278611,1.047,15.00,,0.263,176.0
PGC 64441,304.509583,-45.495833,1.047,15.00,,0.380,110.0
PGC 64515,305.267917,-15.165556,1.047,15.00,,0.550,157.0
PGC 64579,305.763333,-31.513889,1.047,15.00,,0.245,128.0
PGC 64596,305.861667,-46.771944,1.047,15.00,,0.251,170.0
PGC 64624,306.051667,-62.331667,1.047,15.00,,0.589,99.0
PGC 64654,306.301250,-43.257222,1.047,15.00,,0.661,141.0
PGC 64674,306.507083,-54.383056,1.047,15.00,,0.447,94.0
PGC 64685,306.607083,2.909722,1.047,15.00,,0.603,88.0
PGC 64689,306.630417,-72.609722,1.047,15.00,,0.339,0.0
PGC 64710,306.788333,-30.819444,1.047,15.00,,0.355,15.0
PGC 64711,306.796667,-35.243333,1.047,15.00,,0.871,36.0
PGC 64722,306.898750,-51.807500,1.047,15.00,,0.224,49.0
PGC 64792,307.328750,-44.484444,1.047,15.00,,0.380,25.0
PGC 64849,307.692917,-39.249722,1.047,15.00,,0.398,163.0
PGC 64853,307.698333,-44.404444,1.047,15.00,,0.759,174.0
PGC 64863,307.755417,-64.376667,1.047,15.00,,0.741,17.0
PGC 64900,308.011250,-53.632778,1.047,15.00,,0.295,102.0
PGC 64917,308.091667,-59.236667,1.047,15.00,,0.617,86.0
PGC 64941,308.326667,1.760278,1.047,15.00,,0.447,137.0
PGC 64956,308.403750,-10.684722,1.047,15.00,,0.347,60.0
PGC 65050,309.077917,-25.421389,1.047,15.00,,0.447,70.0
PGC 65106,309.531667,-25.285833,1.047,15.00,,0.200,150.0
PGC 65111,309.539167,10.725000,1.047,15.00,,0.324,121.0
PGC 65145,309.893750,-28.488889,1.047,15.00,,0.617,89.0
PGC 65260,310.890417,-26.586667,1.047,15.00,,0.295,137.0
PGC 65275,310.995417,-20.676944,1.047,15.00,,0.347,0.0
PGC 255571,311.007500,-73.483333,1.047,15.00,,0.479,47.0
PGC 273699,311.095000,-70.443889,1.047,15.00,,0.186,26.0
PGC 128869,311.097083,-53.435833,1.047,15.00,,0.457,82.0
PGC 65308,311.310000,-5.484167,1.047,15.00,,0.871,0.0
PGC 65419,312.081667,-35.677222,1.047,15.00,,0.759,176.0
PGC 65440,312.205000,-20.329167,1.047,15.00,,0.339,52.0
PGC 65446,312.229583,70.232222,1.047,15.00,,0.589,0.0
PGC 65462,312.349167,5.995556,1.047,15.00,,0.871,64.0
PGC 65586,312.981250,-30.896944,1.047,15.00,,0.871,80.0
PGC 65599,313.005833,-53.471944,1.047,15.00,,0.776,82.0
PGC 65612,313.053333,-5.798333,1.047,15.00,,0.257,70.0
PGC 65638,313.185833,-52.027500,1.047,15.00,,0.741,178.0
PGC 65676,313.518333,0.777500,1.047,15.00,,0.398,163.0
PGC 65673,313.524167,-78.328333,1.047,15.00,,0.269,142.0
PGC 65689,313.630417,-40.811111,1.047,15.00,,0.427,92.0
PGC 65744,314.095417,-3.907778,1.047,15.00,,0.955,0.0
PGC 65769,314.289167,13.523611,1.047,15.00,,0.282,129.0
PGC 65789,314.449583,-23.251944,1.047,15.00,,0.214,174.0
PGC 65795,314.510000,-32.290556,1.047,15.00,,0.575,55.0
PGC 65847,314.879583,-38.337222,1.047,15.00,,0.575,138.0
PGC 65849,314.899167,-49.371111,1.047,15.00,,0.120,123.0
PGC 65863,314.992917,-49.037222,1.047,15.00,,0.776,62.0
PGC 942712,315.449583,-13.114444,1.047,15.00,,0.525,137.0
PGC 65994,315.850833,-27.855000,1.047,15.00,,0.724,96.0
PGC 284211,316.002083,-68.675833,1.047,15.00,,0.537,121.0
PGC 66072,316.379583,-47.045556,1.047,15.00,,0.708,75.0
PGC 66080,316.435000,-51.709444,1.047,15.00,,0.562,34.0
PGC 481812,316.726667,-48.971944,1.047,15.00,,0.339,170.0
PGC 66144,316.909167,-48.525000,1.047,15.00,,0.145,142.0
PGC 66163,317.021667,-71.361944,1.047,15.00,,0.135,114.0
PGC 66193,317.197917,-39.853333,1.047,15.00,,0.741,86.0
PGC 66296,317.865000,-55.804444,1.047,15.00,,0.589,37.0
PGC 66319,317.978333,-64.228889,1.047,15.00,,0.479,2.0
PGC 66366,318.318750,8.864167,1.047,15.00,,0.776,155.0
PGC 376920,318.345833,-58.717222,1.047,15.00,,0.251,95.0
PGC 66459,319.099583,-25.004167,1.047,15.00,,0.148,94.0
PGC 66546,319.721667,15.681111,1.047,15.00,,0.275,164.0
PGC 66678,320.872917,-69.684444,1.047,15.00,,0.813,149.0
PGC 66719,321.337500,-42.740000,1.047,15.00,,0.295,54.0
PGC 66734,321.475833,-40.010556,1.047,15.00,,0.692,15.0
PGC 66866,322.591250,-76.871389,1.047,15.00,,0.195,94.0
PGC 66879,322.724583,-51.422222,1.047,15.00,,0.708,84.0
PGC 66904,322.915833,2.451111,1.047,15.00,,0.851,137.0
PGC 66918,323.040000,-5.728056,1.047,15.00,,0.776,142.0
PGC 214782,323.468750,41.852222,1.047,15.00,,0.417,158.0
PGC 66970,323.520000,-70.290000,1.047,15.00,,0.110,168.0
PGC 67015,323.864167,23.468611,1.047,15.00,,0.257,142.0
PGC 67040,324.095000,12.236111,1.047,15.00,,0.166,172.0
PGC 67082,324.577083,-58.594444,1.047,15.00,,0.550,133.0
PGC 129793,325.007500,-50.775833,1.047,15.00,,0.417,122.0
PGC 67232,325.799583,-38.968889,1.047,15.00,,0.676,134.0
PGC 67234,325.825000,-39.187222,1.047,15.00,,0.741,48.0
PGC 1446888,325.898333,14.014722,1.047,15.00,,0.617,99.0
PGC 140970,325.898750,-5.360000,1.047,15.00,,0.380,4.0
PGC 67293,326.311250,-49.008611,1.047,15.00,,0.490,85.0
PGC 935079,327.461667,-13.649444,1.047,15.00,,0.240,39.0
PGC 67456,327.662083,-29.183056,1.047,15.00,,0.525,171.0
PGC 67458,327.675833,0.912222,1.047,15.00,,0.417,21.0
PGC 67487,327.802500,-61.200556,1.047,15.00,,0.282,148.0
PGC 67505,327.930833,-20.916944,1.047,15.00,,0.158,168.0
PGC 140978,327.981667,-15.706111,1.047,15.00,,0.537,91.0
PGC 67549,328.145833,-73.296667,1.047,15.00,,0.501,108.0
PGC 67573,328.305417,-71.022222,1.047,15.00,,0.562,169.0
PGC 67593,328.434583,-81.653056,1.047,15.00,,0.832,80.0
PGC 67615,328.576667,-58.601667,1.047,15.00,,0.724,95.0
PGC 67616,328.585417,-69.301944,1.047,15.00,,0.182,177.0
PGC 67666,329.059167,-33.670833,1.047,15.00,,0.447,146.0
PGC 67772,329.748333,-47.815833,1.047,15.00,,0.741,62.0
PGC 129045,330.100833,-56.178333,1.047,15.00,,0.617,155.0
PGC 67894,330.591250,-73.702222,1.047,15.00,,0.468,3.0
PGC 67905,330.665000,-28.988056,1.047,15.00,,0.741,146.0
PGC 67975,331.085833,-50.048056,1.047,15.00,,0.955,0.0
PGC 67977,331.093750,39.743611,1.047,15.00,,0.692,20.0
PGC 68097,331.978750,-35.505278,1.047,15.00,,0.891,106.0
PGC 68125,332.135833,-18.625278,1.047,15.00,,0.178,71.0
PGC 68132,332.206667,-35.082222,1.047,15.00,,0.977,0.0
PGC 68219,332.684167,-71.704444,1.047,15.00,,0.251,5.0
PGC 68274,333.080833,-54.298333,1.047,15.00,,0.724,51.0
PGC 68278,333.095417,39.279444,1.047,15.00,,0.200,0.0
PGC 68287,333.139167,-22.955278,1.047,15.00,,0.724,88.0
PGC 68319,333.347917,-27.219722,1.047,15.00,,0.562,58.0
PGC 142389,333.509167,-35.095000,1.047,15.00,,0.209,33.0
PGC 91735,333.820417,-13.420000,1.047,15.00,,0.182,82.0
PGC 68458,334.045000,-72.024167,1.047,15.00,,0.174,77.0
PGC 68497,334.316250,33.503611,1.047,15.00,,0.933,45.0
PGC 68519,334.453750,-23.891944,1.047,15.00,,0.759,149.0
PGC 68533,334.560000,-53.759167,1.047,15.00,,0.372,78.0
PGC 231010,334.827917,-79.141667,1.047,15.00,,0.513,134.0
PGC 68569,334.846250,-21.420833,1.047,15.00,,0.195,35.0
PGC 68606,335.129167,-55.125000,1.047,15.00,,0.724,130.0
PGC 68673,335.632500,-38.632778,1.047,15.00,,0.398,107.0
PGC 68709,335.737500,-31.038889,1.047,15.00,,0.126,146.0
PGC 68728,335.830417,-22.526667,1.047,15.00,,0.832,153.0
PGC 68739,335.875833,-38.037778,1.047,15.00,,0.617,41.0
PGC 68830,336.367500,39.256667,1.047,15.00,,0.646,80.0
PGC 68831,336.399167,-9.950556,1.047,15.00,,0.525,80.0
PGC 68868,336.595833,-28.096389,1.047,15.00,,0.245,69.0
PGC 132524,336.630000,-34.211944,1.047,15.00,,0.479,179.0
PGC 68914,336.919583,-36.483889,1.047,15.00,,0.200,137.0
PGC 68935,337.074583,-75.953889,1.047,15.00,,0.617,29.0
PGC 69055,337.835833,39.358611,1.047,15.00,,0.741,39.0
PGC 69079,337.963333,19.692222,1.047,15.00,,0.603,43.0
PGC 69087,338.032500,-63.860278,1.047,15.00,,0.550,128.0
PGC 69095,338.101667,30.835556,1.047,15.00,,0.447,28.0
PGC 69109,338.189583,-80.083056,1.047,15.00,,0.155,176.0
PGC 69144,338.368333,-34.006944,1.047,15.00,,0.490,152.0
PGC 69145,338.382917,-37.544167,1.047,15.00,,0.398,79.0
PGC 69168,338.506667,-32.396944,1.047,15.00,,0.832,72.0
PGC 1077876,338.877083,-3.022222,1.047,15.00,,0.331,47.0
PGC 69251,338.932500,-50.891111,1.047,15.00,,0.871,156.0
PGC 69344,339.361250,34.373889,1.047,15.00,,0.813,0.0
PGC 69367,339.472083,25.191667,1.047,15.00,,0.214,37.0
PGC 69460,340.118750,16.011389,1.047,15.00,,0.417,32.0
PGC 69533,340.544167,19.997222,1.047,15.00,,0.955,0.0
PGC 69537,340.551250,-67.785278,1.047,15.00,,0.479,153.0
PGC 69541,340.577500,-25.995556,1.047,15.00,,0.316,88.0
PGC 69587,340.877083,-36.865556,1.047,15.00,,0.457,44.0
PGC 69634,341.142917,-22.987778,1.047,15.00,,0.457,52.0
PGC 69688,341.581250,3.210000,1.047,15.00,,0.537,180.0
PGC 69705,341.767917,-0.073889,1.047,15.00,,0.316,30.0
PGC 69728,341.924583,-17.348889,1.047,15.00,,0.501,166.0
PGC 69758,342.129167,-70.195556,1.047,15.00,,0.331,170.0
PGC 69789,342.299167,-61.869167,1.047,15.00,,0.295,43.0
PGC 91756,342.336250,-14.837222,1.047,15.00,,0.141,60.0
PGC 69800,342.348333,-37.464444,1.047,15.00,,0.589,131.0
PGC 69829,342.525833,-1.049444,1.047,15.00,,0.741,67.0
PGC 214873,343.138750,34.465833,1.047,15.00,,0.251,135.0
PGC 69905,343.205417,1.201111,1.047,15.00,,0.692,79.0
PGC 70108,344.410417,12.916111,1.047,15.00,,0.123,104.0
PGC 70174,344.782083,28.948333,1.047,15.00,,0.676,30.0
PGC 70188,344.879583,-65.193611,1.047,15.00,,0.832,33.0
PGC 1424710,345.220417,13.177778,1.047,15.00,,0.288,155.0
PGC 70288,345.437083,-59.173333,1.047,15.00,,1.000,0.0
PGC 70335,345.758333,-69.211667,1.047,15.00,,0.832,32.0
PGC 542776,345.771250,-43.931944,1.047,15.00,,0.269,105.0
PGC 70395,346.077917,-63.432778,1.047,15.00,,0.676,146.0
PGC 70447,346.439583,18.986111,1.047,15.00,,0.347,38.0
PGC 70467,346.485000,14.357778,1.047,15.00,,0.447,159.0
PGC 129956,346.770000,-50.419167,1.047,15.00,,0.479,12.0
PGC 1035502,347.301667,-6.211944,1.047,15.00,,0.186,166.0
PGC 70631,347.728750,-28.089722,1.047,15.00,,0.339,84.0
PGC 70658,347.908333,-24.354444,1.047,15.00,,0.398,44.0
PGC 91784,348.259583,-1.242500,1.047,15.00,,0.141,110.0
PGC 70823,348.790417,30.947222,1.047,15.00,,0.229,138.0
PGC 70863,348.950417,-66.778889,1.047,15.00,,0.288,138.0
PGC 70981,349.487500,11.349167,1.047,15.00,,0.603,104.0
PGC 71003,349.619167,77.320000,1.047,15.00,,0.525,40.0
PGC 71065,349.836250,43.973889,1.047,15.00,,0.186,152.0
PGC 71120,350.069167,8.005000,1.047,15.00,,0.955,0.0
PGC 71310,350.920833,19.569722,1.047,15.00,,0.562,35.0
PGC 71360,351.140417,8.615833,1.047,15.00,,0.263,177.0
PGC 2800840,351.410417,15.354444,1.047,15.00,,0.251,171.0
PGC 1781617,351.856250,26.585278,1.047,15.00,,0.575,179.0
PGC 71574,352.330417,-56.888889,1.047,15.00,,0.182,40.0
PGC 71597,352.505000,27.086944,1.047,15.00,,0.339,149.0
PGC 71637,352.736667,15.490000,1.047,15.00,,0.214,115.0
PGC 71762,353.506667,24.944722,1.047,15.00,,0.832,170.0
PGC 71785,353.659167,23.224444,1.047,15.00,,0.219,41.0
PGC 71804,353.727500,18.071667,1.047,15.00,,0.646,24.0
PGC 71807,353.755833,27.372500,1.047,15.00,,0.676,138.0
PGC 71932,354.388333,17.995556,1.047,15.00,,0.832,144.0
PGC 71959,354.520833,25.719444,1.047,15.00,,0.759,155.0
PGC 69388,354.522083,-68.441944,1.047,15.00,,0.933,0.0
PGC 72062,354.990417,-35.679722,1.047,15.00,,0.269,41.0
PGC 72312,356.346667,-38.336667,1.047,15.00,,0.537,6.0
PGC 72344,356.472500,-7.141111,1.047,15.00,,0.229,24.0
PGC 72361,356.615000,-46.979167,1.047,15.00,,0.646,122.0
PGC 72504,357.240000,-7.058611,1.047,15.00,,0.195,30.0
PGC 929717,357.639167,-14.047500,1.047,15.00,,0.240,77.0
PGC 72613,357.764167,46.724167,1.047,15.00,,0.933,0.0
PGC 85841,357.894167,-28.071667,1.047,15.00,,0.646,14.0
PGC 72661,357.968750,29.262222,1.047,15.00,,0.288,134.0
PGC 72701,358.125417,-28.342500,1.047,15.00,,0.331,155.0
PGC 85872,358.184583,-28.570556,1.047,15.00,,0.676,90.0
PGC 72719,358.197083,46.804444,1.047,15.00,,0.562,41.0
PGC 72743,358.301667,-31.721389,1.047,15.00,,0.550,10.0
PGC 72756,358.332500,7.870833,1.047,15.00,,1.000,0.0
PGC 72821,358.610417,-28.887500,1.047,15.00,,0.447,153.0
PGC 73001,359.251667,-34.680833,1.047,15.00,,0.646,26.0
PGC 73116,359.697500,-41.083056,1.047,15.00,,0.282,39.0
PGC 73152,359.820000,-55.405000,1.047,15.00,,0.145,3.0
PGC 2435543,359.835833,53.241944,1.047,15.00,,0.631,64.0
PGC 45,0.127917,-50.154444,1.023,15.00,,0.490,23.0
PGC 91,0.308750,34.675833,1.023,15.00,,0.692,38.0
PGC 388,1.382917,-28.098611,1.023,15.00,,0.479,137.0
PGC 393,1.392917,53.631111,1.023,15.00,,0.490,7.0
PGC 457,1.537500,-51.679444,1.023,15.00,,0.269,25.0
PGC 519,1.710000,-35.233056,1.023,15.00,,0.457,29.0
PGC 538,1.745000,-6.955000,1.023,15.00,,0.562,10.0
PGC 707,2.508333,28.210556,1.023,15.00,,0.776,100.0
PGC 910,3.438750,48.151389,1.023,15.00,,0.457,70.0
PGC 912,3.485833,26.967778,1.023,15.00,,0.331,132.0
PGC 130881,3.759167,-38.483056,1.023,15.00,,0.363,91.0
PGC 1023,3.821667,-7.538611,1.023,15.00,,0.302,88.0
PGC 1047,3.932917,-33.030833,1.023,15.00,,0.832,23.0
PGC 1091,4.129167,-33.906944,1.023,15.00,,0.151,146.0
PGC 1143,4.343333,-26.615556,1.023,15.00,,0.282,23.0
PGC 1186,4.577083,19.393056,1.023,15.00,,0.501,19.0
PGC 1252,4.775000,-61.396944,1.023,15.00,,0.575,176.0
PGC 1382,5.371250,22.506389,1.023,15.00,,0.324,124.0
PGC 1413,5.521250,23.736944,1.023,15.00,,0.407,19.0
PGC 1433,5.602083,6.433889,1.023,15.00,,0.724,146.0
PGC 1470,5.720833,-14.534444,1.023,15.00,,0.759,156.0
PGC 760663,5.760417,-27.036389,1.023,15.00,,0.191,11.0
PGC 1490,5.795417,-59.618333,1.023,15.00,,0.646,59.0
PGC 1511,5.950833,14.683611,1.023,15.00,,0.575,4.0
PGC 1512,5.956250,26.922500,1.023,15.00,,0.759,140.0
PGC 1594,6.375000,24.811389,1.023,15.00,,0.447,153.0
PGC 1654,6.703333,31.703333,1.023,15.00,,0.501,106.0
PGC 1660,6.742500,-1.786111,1.023,15.00,,0.776,169.0
PGC 1683,6.833333,-4.891111,1.023,15.00,,0.661,32.0
PGC 1684,6.845000,10.848333,1.023,15.00,,0.676,137.0
PGC 1691,6.867917,-32.646389,1.023,15.00,,0.776,52.0
PGC 91876,6.998333,-16.777222,1.023,15.00,,0.126,39.0
PGC 1748,7.092500,2.526944,1.023,15.00,,0.437,22.0
PGC 1833,7.482083,-27.496667,1.023,15.00,,0.363,83.0
PGC 1883,7.723333,-56.437778,1.023,15.00,,0.550,149.0
PGC 1909,7.805000,-10.482778,1.023,15.00,,0.676,1.0
